order_item_id,order_id,item_id,quantity,unit_price,discount_pct,promotion_id,line_total
OI00001465,ORD0000510,M0109,1,25.87,0.0,,25.87
OI00001466,ORD0000510,M0002,1,16.25,0.0,,16.25
OI00001467,ORD0000510,M0007,1,7.77,0.0,,7.77
OI00001468,ORD0000511,M0046,2,11.86,0.0,,23.72
OI00001469,ORD0000511,M0138,2,10.33,0.0,,20.66
OI00001470,ORD0000511,M0138,2,10.33,0.0,,20.66
OI00001471,ORD0000511,M0120,1,8.63,0.0,,8.63
OI00001472,ORD0000512,M0147,1,18.92,0.0,,18.92
OI00001473,ORD0000512,M0006,1,28.1,0.0,,28.1
OI00001474,ORD0000512,M0111,1,39.89,0.0,,39.89
OI00001475,ORD0000512,M0100,2,13.42,0.0,,26.84
OI00001476,ORD0000513,M0135,2,16.69,0.0,,33.38
OI00001477,ORD0000513,M0105,3,18.0,0.0,,54.0
OI00001478,ORD0000513,M0020,1,11.02,0.0,,11.02
OI00001479,ORD0000513,M0004,2,15.93,0.0,,31.86
OI00001480,ORD0000513,M0041,1,20.94,0.0,,20.94
OI00001481,ORD0000513,M0066,1,13.13,0.0,,13.13
OI00001482,ORD0000513,M0131,2,20.87,0.0,,41.74
OI00001483,ORD0000514,M0055,1,25.67,0.0,,25.67
OI00001484,ORD0000514,,1,5.79,0.0,,5.79
OI00001485,ORD0000514,M0087,1,7.54,0.0,,7.54
OI00001486,ORD0000515,M0125,1,8.81,0.0,,8.81
OI00001487,ORD0000516,M0093,2,25.56,0.0,,51.12
OI00001488,ORD0000516,M0133,2,9.14,0.0,,18.28
OI00001489,ORD0000517,M0117,3,15.78,0.0,,47.34
OI00001490,ORD0000517,M0046,1,11.86,0.0,,11.86
OI00001491,ORD0000517,M0151,1,28.99,0.0,,28.99
OI00001492,ORD0000517,M0156,1,11.07,0.0,,11.07
OI00001493,ORD0000517,M0147,2,18.92,0.0,,37.84
OI00001494,ORD0000518,M0012,1,14.79,0.0,,14.79
OI00001495,ORD0000518,M0051,1,23.06,0.0,,23.06
OI00001496,ORD0000518,M0115,1,19.51,0.0,,19.51
OI00001497,ORD0000519,M0046,3,11.86,0.0,,35.58
OI00001498,ORD0000519,M0138,1,10.33,0.0,,10.33
OI00001499,ORD0000520,M0120,1,8.63,0.0,,8.63
OI00001500,ORD0000520,M0129,1,8.99,0.0,,8.99
OI00001501,ORD0000521,M0048,1,4.18,0.0,,4.18
OI00001502,ORD0000522,M0044,1,10.64,0.0,,10.64
OI00001503,ORD0000522,M0019,3,8.39,0.0,,25.17
OI00001504,ORD0000522,M0129,3,8.99,0.0,,26.97
OI00001505,ORD0000522,M0072,3,9.21,0.0,,27.63
OI00001506,ORD0000523,M0020,1,11.02,0.0,,11.02
OI00001507,ORD0000523,M0078,1,9.52,0.0,,9.52
OI00001508,ORD0000523,,1,37.98,0.0,,37.98
OI00001509,ORD0000523,M0115,1,19.51,0.0,,19.51
OI00001510,ORD0000523,M0130,1,16.58,0.0,,16.58
OI00001511,ORD0000524,M0020,1,11.02,0.0,,11.02
OI00001512,ORD0000524,M0150,1,44.53,0.0,,44.53
OI00001513,ORD0000524,M0097,1,13.14,0.0,,13.14
OI00001514,ORD0000525,M0064,1,18.19,0.0,,18.19
OI00001515,ORD0000525,M0004,1,15.93,0.0,,15.93
OI00001516,ORD0000526,M0115,1,19.51,0.0,,19.51
OI00001517,ORD0000526,M0115,1,19.51,0.0,,19.51
OI00001518,ORD0000527,M0001,2,7.05,0.0,,14.1
OI00001519,ORD0000527,M0091,1,14.39,0.0,,14.39
OI00001520,ORD0000527,M0064,1,18.19,0.0,,18.19
OI00001521,ORD0000527,M0003,1,31.6,0.0,,31.6
OI00001522,ORD0000527,M0074,1,23.71,0.0,,23.71
OI00001523,ORD0000528,M0093,1,25.56,0.0,,25.56
OI00001524,ORD0000528,M0133,1,9.14,0.0,,9.14
OI00001525,ORD0000528,M0137,1,11.35,0.0,,11.35
OI00001526,ORD0000529,M0024,3,4.61,0.0,,13.83
OI00001527,ORD0000529,M0152,1,12.14,0.0,,12.14
OI00001528,ORD0000529,M0042,1,15.93,0.0,,15.93
OI00001529,ORD0000529,M0066,1,13.13,0.0,,13.13
OI00001530,ORD0000529,M0086,2,14.42,0.0,,28.84
OI00001531,ORD0000530,M0131,1,20.87,0.0,,20.87
OI00001532,ORD0000530,M0151,1,28.99,0.0,,28.99
OI00001533,ORD0000530,M0071,1,47.37,0.0,,47.37
OI00001534,ORD0000530,M0037,2,18.87,0.0,,37.74
OI00001535,ORD0000531,M0112,2,8.68,0.0,,17.36
OI00001536,ORD0000531,M0086,2,14.42,0.0,,28.84
OI00001537,ORD0000531,M0140,1,6.91,0.0,,6.91
OI00001538,ORD0000532,M0048,1,4.18,0.0,,4.18
OI00001539,ORD0000533,M0022,1,16.69,0.0,,16.69
OI00001540,ORD0000533,M0148,2,8.63,0.0,,17.26
OI00001541,ORD0000534,M0087,1,7.54,0.0,,7.54
OI00001542,ORD0000534,M0117,1,15.78,0.0,,15.78
OI00001543,ORD0000535,M0028,1,26.16,0.0,,26.16
OI00001544,ORD0000535,M0074,1,23.71,0.0,,23.71
OI00001545,ORD0000536,M0076,1,15.1,0.0,,15.1
OI00001546,ORD0000536,M0114,1,10.06,0.0,,10.06
OI00001547,ORD0000536,,1,7.77,0.0,,7.77
OI00001548,ORD0000537,M0074,2,23.71,0.0,,47.42
OI00001549,ORD0000537,M0100,1,13.42,0.0,,13.42
OI00001550,ORD0000538,M0111,2,39.89,0.0,,79.78
OI00001551,ORD0000539,M0103,1,10.97,0.1,PROMO011,9.87
OI00001552,ORD0000539,M0066,1,13.13,0.1,PROMO011,11.82
OI00001553,ORD0000539,M0059,2,34.78,0.1,PROMO011,62.6
OI00001554,ORD0000540,M0079,1,4.36,0.0,,4.36
OI00001555,ORD0000540,M0124,1,3.79,0.0,,3.79
OI00001556,ORD0000541,M0055,1,25.67,0.0,,25.67
OI00001557,ORD0000541,M0119,1,5.79,0.0,,5.79
OI00001558,ORD0000542,M0115,1,19.51,0.0,,19.51
OI00001559,ORD0000542,M0083,1,42.19,0.0,,42.19
OI00001560,ORD0000542,M0031,1,9.52,0.0,,9.52
OI00001561,ORD0000542,M0113,1,29.12,0.0,,29.12
OI00001562,ORD0000543,M0156,1,11.07,0.0,,11.07
OI00001563,ORD0000543,M0096,1,21.14,0.0,,21.14
OI00001564,ORD0000543,M0129,2,8.99,0.0,,17.98
OI00001565,ORD0000543,M0071,1,47.37,0.0,,47.37
OI00001566,ORD0000543,M0121,1,11.55,0.0,,11.55
OI00001567,ORD0000544,M0092,1,26.39,0.0,,26.39
OI00001568,ORD0000544,M0133,1,9.14,0.0,,9.14
OI00001569,ORD0000545,M0111,2,39.89,0.0,,79.78
OI00001570,ORD0000545,M0076,1,15.1,0.0,,15.1
OI00001571,ORD0000545,M0137,2,11.35,0.0,,22.7
OI00001572,ORD0000546,M0079,2,4.36,0.0,,8.72
OI00001573,ORD0000546,M0124,1,3.79,0.0,,3.79
OI00001574,ORD0000546,M0003,1,31.6,0.0,,31.6
OI00001575,ORD0000547,M0081,3,6.5,0.0,,19.5
OI00001576,ORD0000547,M0120,1,8.63,0.0,,8.63
OI00001577,ORD0000547,M0157,2,4.78,0.0,,9.56
OI00001578,ORD0000547,M0038,2,4.25,0.0,,8.5
OI00001579,ORD0000547,M0110,1,15.92,0.0,,15.92
OI00001580,ORD0000547,M0020,1,11.02,0.0,,11.02
OI00001581,ORD0000548,M0091,1,14.39,0.0,,14.39
OI00001582,ORD0000548,M0120,2,8.63,0.0,,17.26
OI00001583,ORD0000548,,1,7.82,0.0,,7.82
OI00001584,ORD0000549,M0044,2,10.64,0.0,,21.28
OI00001585,ORD0000549,M0003,1,31.6,0.0,,31.6
OI00001586,ORD0000549,M0067,1,16.75,0.0,,16.75
OI00001587,ORD0000549,M0086,2,14.42,0.0,,28.84
OI00001588,ORD0000549,M0149,1,15.65,0.0,,15.65
OI00001589,ORD0000549,M0087,2,7.54,0.0,,15.08
OI00001590,ORD0000550,M0110,2,15.92,0.0,,31.84
OI00001591,ORD0000550,M0105,1,18.0,0.0,,18.0
OI00001592,ORD0000551,M0147,2,18.92,0.0,,37.84
OI00001593,ORD0000551,M0117,2,15.78,0.0,,31.56
OI00001594,ORD0000552,M0060,2,16.49,0.0,,32.98
OI00001595,ORD0000552,M0111,1,39.89,0.0,,39.89
OI00001596,ORD0000552,M0019,2,8.39,0.0,,16.78
OI00001597,ORD0000552,M0126,1,11.17,0.0,,11.17
OI00001598,ORD0000553,M0144,1,17.59,0.0,,17.59
OI00001599,ORD0000554,M0026,1,7.99,0.0,,7.99
OI00001600,ORD0000554,M0129,1,8.99,0.0,,8.99
OI00001601,ORD0000554,M0127,3,34.56,0.0,,103.68
OI00001602,ORD0000554,M0099,1,11.02,0.0,,11.02
OI00001603,ORD0000554,M0075,1,23.4,0.0,,23.4
OI00001604,ORD0000554,M0003,1,31.6,0.0,,31.6
OI00001605,ORD0000554,M0057,3,12.17,0.0,,36.51
OI00001606,ORD0000555,M0149,2,15.65,0.0,,31.3
OI00001607,ORD0000555,M0112,1,8.68,0.0,,8.68
OI00001608,ORD0000555,M0072,1,9.21,0.0,,9.21
OI00001609,ORD0000555,M0118,1,8.47,0.0,,8.47
OI00001610,ORD0000556,M0051,1,23.06,0.0,,23.06
OI00001611,ORD0000556,M0135,1,16.69,0.0,,16.69
OI00001612,ORD0000557,M0117,1,15.78,0.0,,15.78
OI00001613,ORD0000557,M0154,2,7.1,0.0,,14.2
OI00001614,ORD0000557,M0009,1,14.34,0.0,,14.34
OI00001615,ORD0000558,M0093,1,25.56,0.0,,25.56
OI00001616,ORD0000558,M0133,2,9.14,0.0,,18.28
OI00001617,ORD0000558,M0119,1,5.79,0.0,,5.79
OI00001618,ORD0000558,M0020,3,11.02,0.0,,33.06
OI00001619,ORD0000558,M0032,1,20.67,0.0,,20.67
OI00001620,ORD0000559,M0064,2,18.19,0.0,,36.38
OI00001621,ORD0000559,M0004,2,15.93,0.0,,31.86
OI00001622,ORD0000559,M0098,1,37.98,0.0,,37.98
OI00001623,ORD0000560,M0098,2,37.98,0.0,,75.96
OI00001624,ORD0000561,M0093,2,25.56,0.0,,51.12
OI00001625,ORD0000561,M0133,1,9.14,0.0,,9.14
OI00001626,ORD0000561,M0083,1,42.19,0.0,,42.19
OI00001627,ORD0000561,M0057,3,12.17,0.0,,36.51
OI00001628,ORD0000561,M0115,1,19.51,0.0,,19.51
OI00001629,ORD0000562,M0093,1,25.56,0.0,,25.56
OI00001630,ORD0000562,M0133,1,9.14,0.0,,9.14
OI00001631,ORD0000563,M0099,2,11.02,0.0,,22.04
OI00001632,ORD0000563,M0115,3,19.51,0.0,,58.53
OI00001633,ORD0000563,M0139,1,30.72,0.0,,30.72
OI00001634,ORD0000563,M0057,2,12.17,0.0,,24.34
OI00001635,ORD0000564,M0055,2,25.67,0.0,,51.34
OI00001636,ORD0000564,M0119,1,5.79,0.0,,5.79
OI00001637,ORD0000565,M0055,1,25.67,0.0,,25.67
OI00001638,ORD0000565,M0119,1,5.79,0.0,,5.79
OI00001639,ORD0000565,M0148,2,8.63,0.0,,17.26
OI00001640,ORD0000565,M0057,1,12.17,0.0,,12.17
OI00001641,ORD0000565,M0027,1,5.69,0.0,,5.69
OI00001642,ORD0000565,M0022,2,16.69,0.0,,33.38
OI00001643,ORD0000565,M0031,1,9.52,0.0,,9.52
OI00001644,ORD0000566,M0076,2,15.1,0.0,,30.2
OI00001645,ORD0000566,M0141,1,15.66,0.0,,15.66
OI00001646,ORD0000566,M0063,1,33.71,0.0,,33.71
OI00001647,ORD0000566,M0082,1,12.21,0.0,,12.21
OI00001648,ORD0000566,M0143,2,7.82,0.0,,15.64
OI00001649,ORD0000567,M0029,3,6.86,0.0,,20.58
OI00001650,ORD0000567,M0137,1,11.35,0.0,,11.35
OI00001651,ORD0000567,M0139,1,30.72,0.0,,30.72
OI00001652,ORD0000567,M0014,1,6.49,0.0,,6.49
OI00001653,ORD0000567,M0152,2,12.14,0.0,,24.28
OI00001654,ORD0000567,M0088,1,10.32,0.0,,10.32
OI00001655,ORD0000568,M0098,2,37.98,0.0,,75.96
OI00001656,ORD0000568,M0130,1,16.58,0.0,,16.58
OI00001657,ORD0000568,M0012,1,14.79,0.0,,14.79
OI00001658,ORD0000569,M0092,1,26.39,0.0,,26.39
OI00001659,ORD0000569,M0133,1,9.14,0.0,,9.14
OI00001660,ORD0000569,M0143,1,7.82,0.0,,7.82
OI00001661,ORD0000570,M0057,1,12.17,0.0,,12.17
OI00001662,ORD0000571,M0093,1,25.56,0.0,,25.56
OI00001663,ORD0000571,M0146,2,16.76,0.0,,33.52
OI00001664,ORD0000571,M0020,1,11.02,0.0,,11.02
OI00001665,ORD0000571,M0072,1,9.21,0.0,,9.21
OI00001666,ORD0000571,M0012,1,14.79,0.0,,14.79
OI00001667,ORD0000572,M0089,2,9.11,0.0,,18.22
OI00001668,ORD0000572,M0067,1,16.75,0.0,,16.75
OI00001669,ORD0000573,M0115,2,19.51,0.0,,39.02
OI00001670,ORD0000573,M0022,1,16.69,0.0,,16.69
OI00001671,ORD0000573,M0145,3,14.94,0.0,,44.82
OI00001672,ORD0000574,M0079,1,4.36,0.0,,4.36
OI00001673,ORD0000574,M0124,1,3.79,0.0,,3.79
OI00001674,ORD0000574,M0001,1,7.05,0.0,,7.05
OI00001675,ORD0000574,M0128,1,7.14,0.0,,7.14
OI00001676,ORD0000574,M0019,3,8.39,0.0,,25.17
OI00001677,ORD0000575,M0066,1,13.13,0.0,,13.13
OI00001678,ORD0000575,M0099,1,11.02,0.0,,11.02
OI00001679,ORD0000575,M0083,1,42.19,0.0,,42.19
OI00001680,ORD0000576,M0152,1,12.14,0.0,,12.14
OI00001681,ORD0000577,M0134,3,32.33,0.0,,96.99
OI00001682,ORD0000577,M0117,1,15.78,0.0,,15.78
OI00001683,ORD0000578,M0131,1,20.87,0.0,,20.87
OI00001684,ORD0000578,M0022,3,16.69,0.0,,50.07
OI00001685,ORD0000579,M0050,2,30.79,0.0,,61.58
OI00001686,ORD0000580,M0001,2,7.05,0.0,,14.1
OI00001687,ORD0000580,M0072,1,9.21,0.0,,9.21
OI00001688,ORD0000580,M0141,1,15.66,0.0,,15.66
OI00001689,ORD0000581,M0059,2,34.78,0.0,,69.56
OI00001690,ORD0000581,M0129,1,8.99,0.0,,8.99
OI00001691,ORD0000581,M0120,1,8.63,0.0,,8.63
OI00001692,ORD0000582,M0124,1,3.79,0.0,,3.79
OI00001693,ORD0000582,M0042,1,15.93,0.0,,15.93
OI00001694,ORD0000582,M0129,3,8.99,0.0,,26.97
OI00001695,ORD0000582,M0044,1,10.64,0.0,,10.64
OI00001696,ORD0000583,M0072,2,9.21,0.0,,18.42
OI00001697,ORD0000583,M0099,1,11.02,0.0,,11.02
OI00001698,ORD0000583,M0105,2,18.0,0.0,,36.0
OI00001699,ORD0000583,M0044,1,10.64,0.0,,10.64
OI00001700,ORD0000584,M0035,1,28.37,0.0,,28.37
OI00001701,ORD0000584,M0090,1,6.63,0.0,,6.63
OI00001702,ORD0000585,M0065,1,42.52,0.0,,42.52
OI00001703,ORD0000585,M0087,2,7.54,0.0,,15.08
OI00001704,ORD0000585,M0001,1,7.05,0.0,,7.05
OI00001705,ORD0000586,M0079,1,4.36,0.0,,4.36
OI00001706,ORD0000586,M0124,1,3.79,0.0,,3.79
OI00001707,ORD0000587,M0080,1,20.77,0.0,,20.77
OI00001708,ORD0000587,M0087,1,7.54,0.0,,7.54
OI00001709,ORD0000588,,1,11.86,0.0,,11.86
OI00001710,ORD0000588,M0138,1,10.33,0.0,,10.33
OI00001711,ORD0000589,M0066,1,13.13,0.0,,13.13
OI00001712,ORD0000589,M0063,2,33.71,0.0,,67.42
OI00001713,ORD0000589,M0016,1,6.03,0.0,,6.03
OI00001714,ORD0000590,M0130,1,16.58,0.0,,16.58
OI00001715,ORD0000590,M0057,1,12.17,0.0,,12.17
OI00001716,ORD0000591,M0116,1,9.1,0.0,,9.1
OI00001717,ORD0000591,M0129,1,8.99,0.0,,8.99
OI00001718,ORD0000591,M0070,2,35.1,0.0,,70.2
OI00001719,ORD0000591,M0119,1,5.79,0.0,,5.79
OI00001720,ORD0000591,M0014,1,6.49,0.0,,6.49
OI00001721,ORD0000591,M0137,1,11.35,0.0,,11.35
OI00001722,ORD0000592,M0098,1,37.98,0.0,,37.98
OI00001723,ORD0000592,M0117,3,15.78,0.0,,47.34
OI00001724,ORD0000592,M0153,1,18.69,0.0,,18.69
OI00001725,ORD0000592,M0066,3,13.13,0.0,,39.39
OI00001726,ORD0000593,M0093,2,25.56,0.0,,51.12
OI00001727,ORD0000593,M0035,1,28.37,0.0,,28.37
OI00001728,ORD0000593,M0090,1,6.63,0.0,,6.63
OI00001729,ORD0000593,M0125,2,8.81,0.0,,17.62
OI00001730,ORD0000594,M0093,3,25.56,0.0,,76.68
OI00001731,ORD0000594,M0133,1,9.14,0.0,,9.14
OI00001732,ORD0000594,M0057,1,12.17,0.0,,12.17
OI00001733,ORD0000595,M0048,1,4.18,0.0,,4.18
OI00001734,ORD0000595,M0002,1,16.25,0.0,,16.25
OI00001735,ORD0000595,M0112,2,8.68,0.0,,17.36
OI00001736,ORD0000595,M0122,1,6.63,0.0,,6.63
OI00001737,ORD0000596,M0037,1,18.87,0.0,,18.87
OI00001738,ORD0000596,M0057,1,12.17,0.0,,12.17
OI00001739,ORD0000597,M0079,3,4.36,0.0,,13.08
OI00001740,ORD0000598,M0059,2,34.78,0.0,,69.56
OI00001741,ORD0000598,M0037,1,18.87,0.0,,18.87
OI00001742,ORD0000598,M0041,1,20.94,0.0,,20.94
OI00001743,ORD0000598,M0001,1,7.05,0.0,,7.05
OI00001744,ORD0000599,M0014,1,6.49,0.0,,6.49
OI00001745,ORD0000600,M0145,1,14.94,0.0,,14.94
OI00001746,ORD0000600,M0005,2,13.03,0.0,,26.06
OI00001747,ORD0000601,M0081,2,6.5,0.0,,13.0
OI00001748,ORD0000601,M0120,1,8.63,0.0,,8.63
OI00001749,ORD0000601,M0049,1,14.62,0.0,,14.62
OI00001750,ORD0000601,M0138,2,10.33,0.0,,20.66
OI00001751,ORD0000602,M0025,2,3.4,0.0,,6.8
OI00001752,ORD0000602,M0042,1,15.93,0.0,,15.93
OI00001753,ORD0000602,M0073,3,15.13,0.0,,45.39
OI00001754,ORD0000603,M0159,1,14.15,0.0,,14.15
OI00001755,ORD0000603,M0037,1,18.87,0.0,,18.87
OI00001756,ORD0000604,M0095,1,7.62,0.0,,7.62
OI00001757,ORD0000604,M0032,1,20.67,0.0,,20.67
OI00001758,ORD0000604,M0079,1,4.36,0.0,,4.36
OI00001759,ORD0000604,M0137,1,11.35,0.0,,11.35
OI00001760,ORD0000604,M0010,1,27.34,0.0,,27.34
OI00001761,ORD0000605,M0040,1,38.95,0.0,,38.95
OI00001762,ORD0000605,M0036,1,5.1,0.0,,5.1
OI00001763,ORD0000606,M0080,1,20.77,0.0,,20.77
OI00001764,ORD0000606,M0105,1,18.0,0.0,,18.0
OI00001765,ORD0000607,M0045,2,14.35,0.0,,28.7
OI00001766,ORD0000608,M0055,1,25.67,0.0,,25.67
OI00001767,ORD0000608,M0119,1,5.79,0.0,,5.79
OI00001768,ORD0000609,M0079,1,4.36,0.0,,4.36
OI00001769,ORD0000609,M0124,1,3.79,0.0,,3.79
OI00001770,ORD0000609,M0022,1,16.69,0.0,,16.69
OI00001771,ORD0000609,M0046,1,11.86,0.0,,11.86
OI00001772,ORD0000609,M0149,2,15.65,0.0,,31.3
OI00001773,ORD0000609,M0133,3,9.14,0.0,,27.42
OI00001774,ORD0000609,M0097,1,13.14,0.0,,13.14
OI00001775,ORD0000610,M0033,1,31.05,0.0,,31.05
OI00001776,ORD0000610,M0018,1,17.27,0.0,,17.27
OI00001777,ORD0000610,M0090,1,6.63,0.0,,6.63
OI00001778,ORD0000610,M0032,2,20.67,0.0,,41.34
OI00001779,ORD0000611,M0006,1,28.1,0.37,PROMO002,17.7
OI00001780,ORD0000611,M0069,1,18.78,0.37,PROMO002,11.83
OI00001781,ORD0000612,M0026,2,7.99,0.12,PROMO006,14.06
OI00001782,ORD0000612,M0134,2,32.33,0.12,PROMO006,56.9
OI00001783,ORD0000612,M0095,2,7.62,0.12,PROMO006,13.41
OI00001784,ORD0000613,M0046,1,11.86,0.0,,11.86
OI00001785,ORD0000613,M0138,2,10.33,0.0,,20.66
OI00001786,ORD0000613,M0097,2,13.14,0.0,,26.28
OI00001787,ORD0000613,M0108,3,17.67,0.0,,53.01
OI00001788,ORD0000614,M0092,1,26.39,0.0,,26.39
OI00001789,ORD0000614,M0133,1,9.14,0.0,,9.14
OI00001790,ORD0000614,M0076,1,15.1,0.0,,15.1
OI00001791,ORD0000615,M0038,2,4.25,0.0,,8.5
OI00001792,ORD0000616,M0070,2,35.1,0.0,,70.2
OI00001793,ORD0000616,M0135,1,16.69,0.0,,16.69
OI00001794,ORD0000617,M0010,2,27.34,0.0,,54.68
OI00001795,ORD0000617,M0113,2,29.12,0.0,,58.24
OI00001796,ORD0000618,M0051,1,23.06,0.0,,23.06
OI00001797,ORD0000618,M0135,1,16.69,0.0,,16.69
OI00001798,ORD0000619,M0010,2,27.34,0.0,,54.68
OI00001799,ORD0000619,M0025,1,3.4,0.0,,3.4
OI00001800,ORD0000619,M0131,1,20.87,0.0,,20.87
OI00001801,ORD0000619,M0072,2,9.21,0.0,,18.42
OI00001802,ORD0000620,M0152,1,12.14,0.0,,12.14
OI00001803,ORD0000621,M0020,1,11.02,0.0,,11.02
OI00001804,ORD0000621,M0131,2,20.87,0.0,,41.74
OI00001805,ORD0000621,M0120,1,8.63,0.0,,8.63
OI00001806,ORD0000622,M0105,1,18.0,0.0,,18.0
OI00001807,ORD0000622,M0121,1,11.55,0.0,,11.55
OI00001808,ORD0000623,M0096,1,21.14,0.0,,21.14
OI00001809,ORD0000624,M0149,-1,15.65,0.0,,15.65
OI00001810,ORD0000625,,1,32.33,0.0,,32.33
OI00001811,ORD0000625,M0125,1,8.81,0.0,,8.81
OI00001812,ORD0000626,M0002,1,16.25,0.0,,16.25
OI00001813,ORD0000626,M0063,1,33.71,0.0,,33.71
OI00001814,ORD0000626,M0112,1,8.68,0.0,,8.68
OI00001815,ORD0000627,M0072,1,9.21,0.0,,9.21
OI00001816,ORD0000627,M0105,1,18.0,0.0,,18.0
OI00001817,ORD0000628,M0055,1,25.67,0.0,,25.67
OI00001818,ORD0000628,M0119,1,5.79,0.0,,5.79
OI00001819,ORD0000629,M0064,2,18.19,0.0,,36.38
OI00001820,ORD0000629,M0004,2,15.93,0.0,,31.86
OI00001821,ORD0000629,M0033,2,31.05,0.0,,62.1
OI00001822,ORD0000629,M0090,2,6.63,0.0,,13.26
OI00001823,ORD0000629,M0028,1,26.16,0.0,,26.16
OI00001824,ORD0000630,M0029,1,6.86,0.0,,6.86
OI00001825,ORD0000631,M0073,1,15.13,0.0,,15.13
OI00001826,ORD0000632,M0001,2,7.05,0.0,,14.1
OI00001827,ORD0000632,M0136,1,18.77,0.0,,18.77
OI00001828,ORD0000632,M0089,1,9.11,0.0,,9.11
OI00001829,ORD0000632,M0154,1,7.1,0.0,,7.1
OI00001830,ORD0000633,M0139,1,30.72,0.0,,30.72
OI00001831,ORD0000633,M0032,1,20.67,0.0,,20.67
OI00001832,ORD0000633,M0011,1,7.74,0.0,,7.74
OI00001833,ORD0000634,M0055,1,25.67,0.0,,25.67
OI00001834,ORD0000634,M0119,1,5.79,0.0,,5.79
OI00001835,ORD0000634,M0024,2,4.61,0.0,,9.22
OI00001836,ORD0000634,M0152,2,12.14,0.0,,24.28
OI00001837,ORD0000635,M0105,1,18.0,0.0,,18.0
OI00001838,ORD0000635,M0121,1,11.55,0.0,,11.55
OI00001839,ORD0000636,M0078,-1,9.52,0.0,,9.52
OI00001840,ORD0000637,M0133,1,9.14,0.0,,9.14
OI00001841,ORD0000637,M0099,1,11.02,0.0,,11.02
OI00001842,ORD0000637,M0084,2,7.82,0.0,,15.64
OI00001843,ORD0000637,M0065,1,42.52,0.0,,42.52
OI00001844,ORD0000638,M0061,1,8.36,0.0,,8.36
OI00001845,ORD0000638,M0136,1,18.77,0.0,,18.77
OI00001846,ORD0000638,M0019,1,8.39,0.0,,8.39
OI00001847,ORD0000639,M0021,1,8.21,0.0,,8.21
OI00001848,ORD0000639,M0002,1,16.25,0.0,,16.25
OI00001849,ORD0000639,M0130,2,16.58,0.0,,33.16
OI00001850,ORD0000639,M0131,1,20.87,0.0,,20.87
OI00001851,ORD0000639,M0120,1,8.63,0.0,,8.63
OI00001852,ORD0000639,M0047,1,14.87,0.0,,14.87
OI00001853,ORD0000639,M0105,1,18.0,0.0,,18.0
OI00001854,ORD0000639,M0054,1,48.03,0.0,,48.03
OI00001855,ORD0000640,M0091,2,14.39,0.0,,28.78
OI00001856,ORD0000641,M0094,2,13.55,0.0,,27.1
OI00001857,ORD0000641,M0135,1,16.69,0.0,,16.69
OI00001858,ORD0000642,M0114,1,10.06,0.0,,10.06
OI00001859,ORD0000642,M0009,1,14.34,0.0,,14.34
OI00001860,ORD0000643,M0094,1,13.55,0.0,,13.55
OI00001861,ORD0000643,M0135,1,16.69,0.0,,16.69
OI00001862,ORD0000643,M0114,1,10.06,0.0,,10.06
OI00001863,ORD0000644,M0073,-1,15.13,0.0,,15.13
OI00001864,ORD0000645,M0092,2,26.39,0.0,,52.78
OI00001865,ORD0000645,M0133,2,9.14,0.0,,18.28
OI00001866,ORD0000645,M0086,2,14.42,0.0,,28.84
OI00001867,ORD0000645,M0112,1,8.68,0.0,,8.68
OI00001868,ORD0000645,M0076,2,15.1,0.0,,30.2
OI00001869,ORD0000645,M0087,1,7.54,0.0,,7.54
OI00001870,ORD0000645,M0069,2,18.78,0.0,,37.56
OI00001871,ORD0000645,M0115,1,19.51,0.0,,19.51
OI00001872,ORD0000646,M0003,2,31.6,0.0,,63.2
OI00001873,ORD0000646,M0098,2,37.98,0.0,,75.96
OI00001874,ORD0000646,M0115,3,19.51,0.0,,58.53
OI00001875,ORD0000647,M0082,1,12.21,0.0,,12.21
OI00001876,ORD0000647,M0068,1,22.51,0.0,,22.51
OI00001877,ORD0000647,M0003,1,31.6,0.0,,31.6
OI00001878,ORD0000647,M0063,1,33.71,0.0,,33.71
OI00001879,ORD0000647,M0133,1,9.14,0.0,,9.14
OI00001880,ORD0000648,M0093,1,25.56,0.0,,25.56
OI00001881,ORD0000648,M0133,1,9.14,0.0,,9.14
OI00001882,ORD0000649,M0064,1,18.19,0.0,,18.19
OI00001883,ORD0000649,M0004,1,15.93,0.0,,15.93
OI00001884,ORD0000650,M0079,3,4.36,0.0,,13.08
OI00001885,ORD0000650,M0124,1,3.79,0.0,,3.79
OI00001886,ORD0000651,M0094,1,13.55,0.0,,13.55
OI00001887,ORD0000651,M0091,2,14.39,0.0,,28.78
OI00001888,ORD0000651,M0053,1,19.76,0.0,,19.76
OI00001889,ORD0000652,M0092,1,26.39,0.0,,26.39
OI00001890,ORD0000652,M0133,1,9.14,0.0,,9.14
OI00001891,ORD0000652,M0134,2,32.33,0.0,,64.66
OI00001892,ORD0000653,M0150,2,44.53,0.0,,89.06
OI00001893,ORD0000653,M0022,1,16.69,0.0,,16.69
OI00001894,ORD0000653,M0121,1,11.55,0.0,,11.55
OI00001895,ORD0000653,M0103,1,10.97,0.0,,10.97
OI00001896,ORD0000654,M0057,1,12.17,0.0,,12.17
OI00001897,ORD0000655,M0039,1,12.86,0.0,,12.86
OI00001898,ORD0000655,M0095,2,7.62,0.0,,15.24
OI00001899,ORD0000655,M0151,1,28.99,0.0,,28.99
