customer_id,actual,spark_pred,spark_proba,py_pred,py_proba,match,proba_diff,spark_correct,py_correct
CUST002240,0,0,0.03518543325777845,0,0.1353024160960747,1,0.1001,1,1
CUST002273,0,0,0.13505638771939144,0,0.4410686518330415,1,0.306,1,1
CUST002061,0,0,0.12253484015422011,1,0.5152545749839175,0,0.3927,1,0
CUST003998,0,0,0.035639733738999646,0,0.17952779727942414,1,0.1439,1,1
CUST001641,0,0,0.3211893233821508,1,0.7731227964115353,0,0.4519,1,0
CUST000003,0,0,0.03676143900209439,0,0.1243369914419528,1,0.0876,1,1
CUST002241,0,0,0.07373316389301676,0,0.30782097200648645,1,0.2341,1,1
CUST001485,0,0,0.013529045025634234,0,0.07701532114398342,1,0.0635,1,1
CUST002030,0,0,0.040661375055726645,0,0.21636851338587165,1,0.1757,1,1
CUST001906,0,0,0.039459456822041106,0,0.2524429155869947,1,0.213,1,1
CUST003357,0,0,0.0399404940317436,0,0.21231907907086112,1,0.1724,1,1
CUST000962,0,0,0.06794894028792908,0,0.2588913305945835,1,0.1909,1,1
CUST002346,1,0,0.0610255264117856,0,0.18598427044722057,1,0.125,0,0
CUST003269,0,0,0.03517204994039602,0,0.11581272584758386,1,0.0806,1,1
CUST003400,0,0,0.03511856570475547,0,0.11820047861491233,1,0.0831,1,1
CUST002170,0,0,0.06189754443705042,0,0.17785161052243953,1,0.116,1,1
CUST001678,0,0,0.10267922750335945,0,0.41636529291784924,1,0.3137,1,1
CUST000565,0,0,0.18528108996345183,1,0.5938795638094981,0,0.4086,1,0
CUST000841,0,0,0.06458654384566265,0,0.2806575941947753,1,0.2161,1,1
CUST003004,0,0,0.03803619993095053,0,0.2522879126730363,1,0.2143,1,1
CUST001650,0,0,0.1059076463919254,0,0.3883745644552206,1,0.2825,1,1
CUST002637,0,0,0.06066810203488271,0,0.23524019367936402,1,0.1746,1,1
CUST001163,0,0,0.10760725668058146,0,0.36494611544480515,1,0.2573,1,1
CUST001278,0,0,0.29695554143653935,1,0.7939469838702434,0,0.497,1,0
CUST003000,1,0,0.45882591535428796,1,0.9004161634340251,0,0.4416,0,1
CUST000625,0,0,0.2787566543719662,1,0.7032699483346511,0,0.4245,1,0
CUST003337,0,0,0.0620532805916465,0,0.25989938653328454,1,0.1978,1,1
CUST000958,0,0,0.035932809450104686,0,0.16123763248072523,1,0.1253,1,1
CUST003595,1,0,0.40957386096473103,1,0.8480653478359614,0,0.4385,0,1
CUST002672,0,0,0.06273101710116147,0,0.24634182382555686,1,0.1836,1,1
CUST001200,0,0,0.03535986349746534,0,0.1215286210373113,1,0.0862,1,1
CUST002999,0,0,0.06124251758769961,0,0.2475855489736486,1,0.1863,1,1
CUST003467,0,0,0.1869607677879923,1,0.7017703394896375,0,0.5148,1,0
CUST000997,0,0,0.33030190137936966,1,0.8399445805414029,0,0.5096,1,0
CUST003993,0,0,0.06598696637557544,0,0.26511245899572083,1,0.1991,1,1
CUST002343,0,0,0.03471635364108161,0,0.08549555886119414,1,0.0508,1,1
CUST001268,0,0,0.07447383076152625,0,0.32278111408236654,1,0.2483,1,1
CUST002956,0,0,0.1166733315850963,0,0.4789634922563586,1,0.3623,1,1
CUST000758,0,0,0.06601636048194237,0,0.24801976732177433,1,0.182,1,1
CUST003990,0,0,0.06127793409498139,0,0.21923716173447463,1,0.158,1,1
CUST002295,0,0,0.2416338645305578,1,0.7140480194469658,0,0.4724,1,0
CUST001062,0,0,0.3182808155115159,1,0.7990516337755095,0,0.4808,1,0
CUST000004,0,0,0.06991260162914903,0,0.24781764551705524,1,0.1779,1,1
CUST001978,0,0,0.03546761892697481,0,0.1396093234619053,1,0.1041,1,1
CUST001634,0,0,0.035454132220158696,0,0.12576696060238834,1,0.0903,1,1
CUST002148,0,0,0.11640872632702826,0,0.4605143279522992,1,0.3441,1,1
CUST002513,0,0,0.06552650103759194,0,0.21636600530489458,1,0.1508,1,1
CUST000112,0,0,0.049751738073291585,0,0.2740771873572847,1,0.2243,1,1
CUST001052,0,0,0.20775951958582128,1,0.6670605796855344,0,0.4593,1,0
CUST003623,0,0,0.06225965793168986,0,0.28422864448507873,1,0.222,1,1
CUST001950,0,0,0.18024445456451021,0,0.4991139200007567,1,0.3189,1,1
CUST003938,0,0,0.1108523160702295,0,0.4196744555086324,1,0.3088,1,1
CUST000203,0,0,0.07279297037504351,0,0.3697194215786067,1,0.2969,1,1
CUST003065,0,0,0.12727241217799834,0,0.41975416503232016,1,0.2925,1,1
CUST001510,0,0,0.11325774117351906,0,0.4745081887623236,1,0.3613,1,1
CUST003712,0,0,0.11701250494057669,0,0.45586865988204317,1,0.3389,1,1
CUST000549,1,0,0.21957910506984557,1,0.6752082393078637,0,0.4556,0,1
CUST002622,0,0,0.03685551868266701,0,0.16054897272010688,1,0.1237,1,1
CUST002949,0,0,0.004154642792772667,0,0.018559900963457,1,0.0144,1,1
CUST003481,1,0,0.3917121821109776,1,0.8807433388189693,0,0.489,0,1
CUST003660,0,0,0.06561206967756361,0,0.28057093274253236,1,0.215,1,1
CUST003767,0,0,0.06810335596675987,0,0.34889161367784755,1,0.2808,1,1
CUST001724,0,0,0.03696386375984384,0,0.11208686579146744,1,0.0751,1,1
CUST001735,0,0,0.11334374536840985,0,0.4480345624692277,1,0.3347,1,1
CUST001262,0,0,0.06216970825175949,0,0.22774255442631677,1,0.1656,1,1
CUST001774,0,0,0.06816272028364978,0,0.2524016631288654,1,0.1842,1,1
CUST003866,0,0,0.03538677275184665,0,0.13053319421971682,1,0.0951,1,1
CUST000980,0,0,0.035508108703724894,0,0.10510650089136393,1,0.0696,1,1
CUST002847,0,0,0.03474279081506493,0,0.12510387643444604,1,0.0904,1,1
CUST003884,0,0,0.17272583106927675,1,0.6267183486450937,0,0.454,1,0
CUST003559,0,0,0.1859596954885845,1,0.6728255394931497,0,0.4869,1,0
CUST000568,0,0,0.44156470109638357,1,0.8652909550592157,0,0.4237,1,0
CUST000773,0,0,0.06377181025861711,0,0.2825526239137392,1,0.2188,1,1
CUST001948,0,0,0.0359564444644056,0,0.16167294979663416,1,0.1257,1,1
CUST001307,0,0,0.03664990213291475,0,0.17068494221060726,1,0.134,1,1
CUST003649,0,0,0.03874552509903917,0,0.31087156342927624,1,0.2721,1,1
CUST003502,0,0,0.12750333513477852,1,0.5492702988727444,0,0.4218,1,0
CUST003095,0,0,0.08500336224554639,0,0.35767929227377404,1,0.2727,1,1
CUST002282,0,0,0.0375941627270483,0,0.20024927101911388,1,0.1627,1,1
CUST001465,0,0,0.03515867152805874,0,0.12771239215716776,1,0.0926,1,1
CUST003798,0,0,0.036556327400366184,0,0.19939074434864681,1,0.1628,1,1
CUST001472,0,0,0.06304997248944466,0,0.2761028807721408,1,0.2131,1,1
CUST001675,0,0,0.03642780424383962,0,0.13607518399039292,1,0.0996,1,1
CUST000527,0,0,0.037726639865940825,0,0.2463038825665949,1,0.2086,1,1
CUST003452,0,0,0.12020602510760792,1,0.5330436568916419,0,0.4128,1,0
CUST001506,0,0,0.035252423478384864,0,0.08007909147846498,1,0.0448,1,1
CUST000940,0,0,0.03638630530546394,0,0.15787790232442755,1,0.1215,1,1
CUST002213,0,0,0.03600745808308503,0,0.13258984244821784,1,0.0966,1,1
CUST003635,0,0,0.03693580115514761,0,0.19705616558520977,1,0.1601,1,1
CUST003778,0,0,0.020097122438771597,0,0.13647642899780688,1,0.1164,1,1
CUST001408,0,0,0.037977364857380125,0,0.12724596261823842,1,0.0893,1,1
CUST003748,0,0,0.35671654895568006,1,0.8661923503273787,0,0.5095,1,0
CUST003596,0,0,0.06286487313412714,0,0.20003155646160897,1,0.1372,1,1
CUST001065,0,0,0.03579646402730485,0,0.10150960409990589,1,0.0657,1,1
CUST000422,0,0,0.1924181236595236,1,0.6050910990010562,0,0.4127,1,0
CUST002084,0,0,0.10707991059879152,0,0.44132544509166216,1,0.3342,1,1
CUST000466,1,1,0.9187421051948699,1,0.9969192260560187,1,0.0782,1,1
CUST003947,0,0,0.1934820121028814,1,0.6506795607509426,0,0.4572,1,0
CUST001213,0,0,0.03515867152805874,0,0.08992388997107845,1,0.0548,1,1
CUST001096,0,0,0.035891853410324304,0,0.13181766563667915,1,0.0959,1,1
CUST002303,1,0,0.1998144369458903,1,0.569744758441038,0,0.3699,0,1
CUST000168,0,0,0.1066473731001214,0,0.3887834717811566,1,0.2821,1,1
CUST000262,0,0,0.03579646402730485,0,0.2828293340185287,1,0.247,1,1
CUST001903,0,0,0.03587821138720293,0,0.17129776471914757,1,0.1354,1,1
CUST000545,0,0,0.035782856914787775,0,0.13745653087873222,1,0.1017,1,1
CUST000087,0,0,0.06272245288965328,0,0.25784401536296914,1,0.1951,1,1
CUST000459,1,1,0.5020735190050958,1,0.8945852518309823,1,0.3925,1,1
CUST003137,0,0,0.034492419375946604,0,0.14702352282176748,1,0.1125,1,1
CUST000508,0,0,0.1766307056765829,1,0.6125716027175881,0,0.4359,1,0
CUST003777,0,0,0.06531614880995851,0,0.30363721017676215,1,0.2383,1,1
CUST003428,0,1,0.7302983345129468,1,0.9789145408285106,1,0.2486,0,0
CUST000711,0,0,0.21133828854808945,1,0.6592528822878444,0,0.4479,1,0
CUST001164,0,0,0.036138265422567706,0,0.1439065844985884,1,0.1078,1,1
CUST002840,0,0,0.03713000245333031,0,0.12274227110633722,1,0.0856,1,1
CUST002699,0,0,0.03659425584313125,0,0.12758084236058093,1,0.091,1,1
CUST002644,0,0,0.17993162020187525,1,0.5893687479211392,0,0.4094,1,0
CUST002016,0,0,0.07102958023861439,0,0.3735278294371745,1,0.3025,1,1
CUST000638,0,0,0.06815801452529091,0,0.31115409430516644,1,0.243,1,1
CUST003388,1,0,0.26206542618699225,1,0.7483198442488108,0,0.4863,0,1
CUST001342,1,0,0.11650046440866435,0,0.4560940731833074,1,0.3396,0,0
CUST001343,0,0,0.03733820810806865,0,0.20553179055439585,1,0.1682,1,1
CUST002006,0,0,0.03663222214170481,0,0.1547016277564882,1,0.1181,1,1
CUST000117,0,0,0.14424278140824953,0,0.46140535365774193,1,0.3172,1,1
CUST000331,0,0,0.07903432365527951,0,0.3337703617123868,1,0.2547,1,1
CUST000728,1,0,0.2575335604645492,1,0.7682608859175232,0,0.5107,0,1
CUST001208,1,0,0.30428843266477024,1,0.833396444103087,0,0.5291,0,1
CUST000375,0,0,0.035212214614308235,0,0.1626337545282479,1,0.1274,1,1
CUST000670,0,0,0.03598748749691261,0,0.13827206564740402,1,0.1023,1,1
CUST002652,0,0,0.03446616591680984,0,0.1456459708332809,1,0.1112,1,1
CUST001795,0,0,0.06320680884394758,0,0.22813919417157985,1,0.1649,1,1
CUST002763,0,0,0.03511856570475547,0,0.11904184517131323,1,0.0839,1,1
CUST002063,0,0,0.035091852984087346,0,0.08822004928614799,1,0.0531,1,1
CUST003585,0,0,0.07298005566841137,0,0.29917040705944026,1,0.2262,1,1
CUST001308,0,0,0.03511856570475547,0,0.10919291868412814,1,0.0741,1,1
CUST003791,1,0,0.4565039212817553,1,0.8991499738064684,0,0.4426,0,1
CUST000189,0,0,0.1134051652270045,0,0.3724636349000362,1,0.2591,1,1
CUST002319,0,0,0.03631724148072424,0,0.1447331032474618,1,0.1084,1,1
CUST001492,0,0,0.03588816615939028,0,0.1467648648305835,1,0.1109,1,1
CUST002886,0,0,0.05409014811803814,0,0.2220124145115366,1,0.1679,1,1
CUST002000,0,0,0.06259950824527138,0,0.33309198797063994,1,0.2705,1,1
CUST003792,0,0,0.06549594767336953,0,0.33377306393852985,1,0.2683,1,1
CUST002717,0,0,0.06220562542255903,0,0.23910762716754216,1,0.1769,1,1
CUST000694,0,0,0.06522414647874797,0,0.27647752491692495,1,0.2113,1,1
CUST001372,0,0,0.1322010613908574,1,0.5059489011291787,0,0.3737,1,0
CUST000879,0,0,0.12445706204159046,0,0.46076408732843865,1,0.3363,1,1
CUST002641,0,0,0.03579646402730485,0,0.11748207749497788,1,0.0817,1,1
CUST002340,0,0,0.03638630530546394,0,0.11932839130969482,1,0.0829,1,1
CUST003916,0,0,0.06305157275393503,0,0.21912271211001838,1,0.1561,1,1
CUST000674,0,0,0.12706928415951835,0,0.4877420963830616,1,0.3607,1,1
CUST003888,0,0,0.1542857065243981,1,0.5712491175712442,0,0.417,1,0
CUST001181,0,0,0.03607966067493029,0,0.14939744353787673,1,0.1133,1,1
CUST001752,0,0,0.03804282993944186,0,0.20681731562973077,1,0.1688,1,1
CUST000629,0,0,0.0380717003785338,0,0.3111247440500549,1,0.2731,1,1
CUST001628,1,0,0.03788053411202219,0,0.1794683890193417,1,0.1416,0,0
CUST000636,0,0,0.03814005910176754,0,0.1554394523339158,1,0.1173,1,1
CUST003954,0,0,0.03511856570475547,0,0.13372248643196755,1,0.0986,1,1
CUST001418,0,0,0.035711226281320174,0,0.137744014779387,1,0.102,1,1
CUST001521,0,0,0.11433685421871553,1,0.5154329764133218,0,0.4011,1,0
CUST000898,0,0,0.03703410999825829,0,0.14212622626140853,1,0.1051,1,1
CUST001991,0,0,0.06899347688955892,0,0.34589529615132397,1,0.2769,1,1
CUST003590,0,0,0.038630981073314974,0,0.21564054968727978,1,0.177,1,1
CUST001815,0,0,0.06965877629407513,0,0.3861751415690911,1,0.3165,1,1
CUST002555,1,0,0.07269019131829424,0,0.3871302807738127,1,0.3144,0,0
CUST000695,0,0,0.08109419476473423,0,0.2649248420199715,1,0.1838,1,1
CUST003749,0,0,0.06297852901118028,0,0.20271986433731334,1,0.1397,1,1
CUST003309,0,0,0.10685908308687331,0,0.43712392494598934,1,0.3303,1,1
CUST001947,0,0,0.061019317865075196,0,0.22147293208568725,1,0.1605,1,1
CUST002490,0,0,0.10896057885204291,0,0.413938177404301,1,0.305,1,1
CUST003152,0,0,0.1092724917609853,0,0.3331823795491711,1,0.2239,1,1
CUST000706,0,0,0.027195168538541425,0,0.09657310065395895,1,0.0694,1,1
CUST000209,0,0,0.03582369320059531,0,0.13684520387814852,1,0.101,1,1
CUST002506,1,0,0.2688016438937647,1,0.7869230418553512,0,0.5181,0,1
CUST001789,1,0,0.41354109427543817,1,0.8495212449413473,0,0.436,0,1
CUST001438,0,0,0.061895971527181515,0,0.20836763450439905,1,0.1465,1,1
CUST000973,0,0,0.08932235716324388,0,0.30903346809121324,1,0.2197,1,1
CUST001242,1,0,0.0659161731970006,0,0.25806647942084066,1,0.1922,0,0
CUST000718,0,0,0.034861998452567766,0,0.08558191431564999,1,0.0507,1,1
CUST001281,0,0,0.2790142850427044,1,0.7661738893591664,0,0.4872,1,0
CUST001943,0,0,0.1085000568875012,0,0.3521578359044494,1,0.2437,1,1
CUST003114,1,0,0.12681187677849548,0,0.4820149243202727,1,0.3552,0,0
CUST002670,0,0,0.11493851162704793,0,0.4187881140984074,1,0.3038,1,1
CUST003715,0,0,0.11934243006016854,0,0.434044487241536,1,0.3147,1,1
CUST003346,0,0,0.061506383029303335,0,0.26029267227637,1,0.1988,1,1
CUST003356,0,0,0.06745300892732475,0,0.26446707044081164,1,0.197,1,1
CUST002296,1,0,0.11517891015215997,0,0.4446508531136886,1,0.3295,0,0
CUST002496,0,0,0.03202757426037017,0,0.13960182169709143,1,0.1076,1,1
CUST003273,1,0,0.24005827675160374,1,0.7191948165435847,0,0.4791,0,1
CUST001556,1,0,0.45143122644736755,1,0.8674234909776422,0,0.416,0,1
CUST003439,0,0,0.12040875717816635,0,0.46400243958979437,1,0.3436,1,1
CUST000488,0,0,0.23524297362386415,1,0.7930570902232511,0,0.5578,1,0
CUST001126,0,0,0.06711751965055945,0,0.2826295038710695,1,0.2155,1,1
CUST003376,0,0,0.07009484296814972,0,0.3427788581267319,1,0.2727,1,1
CUST001972,0,0,0.11695659641918643,0,0.4660968723435107,1,0.3491,1,1
CUST001938,0,0,0.03686951809805039,0,0.18314366519689534,1,0.1463,1,1
CUST003186,0,0,0.03686951809805039,0,0.17497386994151268,1,0.1381,1,1
CUST001977,0,0,0.004000082019777862,0,0.0165027317087821,1,0.0125,1,1
CUST001345,0,0,0.12235720778072567,0,0.4275477139726591,1,0.3052,1,1
CUST001926,0,0,0.03978671829452085,0,0.30638376500907644,1,0.2666,1,1
CUST001940,0,0,0.03796296137127797,0,0.13425112327620092,1,0.0963,1,1
CUST001021,1,0,0.05631010649337176,0,0.24123087155779332,1,0.1849,0,0
CUST002160,0,0,0.0358645743563496,0,0.1746932370581697,1,0.1388,1,1
CUST001435,0,0,0.4330070485724785,1,0.8866398620399069,0,0.4536,1,0
CUST000343,0,0,0.037459441961207096,0,0.24656167225809747,1,0.2091,1,1
CUST002835,0,0,0.0626183783385611,0,0.24846687639934117,1,0.1858,1,1
CUST002750,0,0,0.03510520689603791,0,0.08937346946659953,1,0.0543,1,1
CUST003411,0,0,0.13548699027090882,1,0.5741045773107596,0,0.4386,1,0
CUST002145,0,0,0.20327898448390713,1,0.6324838016221945,0,0.4292,1,0
CUST003851,1,0,0.3265317423103892,1,0.7606281571266286,0,0.4341,0,1
CUST001904,0,0,0.03637248243778601,0,0.18078546343225135,1,0.1444,1,1
CUST003253,0,0,0.4154570708781029,1,0.862787121804261,0,0.4473,1,0
CUST002011,0,0,0.12368707914677957,1,0.5027992650475019,0,0.3791,1,0
CUST003385,0,0,0.03662206882066399,0,0.1387384934164725,1,0.1021,1,1
CUST002354,0,0,0.11848161822590009,0,0.46307545524803445,1,0.3446,1,1
CUST002626,1,0,0.06577512940872676,0,0.34382712486441197,1,0.2781,0,0
CUST001598,0,0,0.03739494176243918,0,0.12731649207152876,1,0.0899,1,1
CUST001176,0,0,0.21519479293494526,1,0.690473256657416,0,0.4753,1,0
CUST000899,0,0,0.014091522641245247,0,0.04443494743857912,1,0.0303,1,1
CUST002058,0,0,0.1184008895458949,0,0.48479401536923844,1,0.3664,1,1
CUST001403,0,0,0.036883522627415566,0,0.11217633235755378,1,0.0753,1,1
CUST003482,0,0,0.037490579598365215,0,0.1399476317354463,1,0.1025,1,1
CUST000595,0,0,0.07270651753013513,0,0.29143587382712943,1,0.2187,1,1
CUST000523,0,0,0.17779162928384262,1,0.6171560148185397,0,0.4394,1,0
CUST003421,0,0,0.07442586793661299,0,0.34538922461972904,1,0.271,1,1
CUST003082,0,0,0.00409180472885462,0,0.015567590141567708,1,0.0115,1,1
CUST000912,0,0,0.004251563465540897,0,0.024571648875565996,1,0.0203,1,1
CUST000094,0,0,0.035850942316083656,0,0.12307897225273685,1,0.0872,1,1
